From number,To number,Admin profit,Service provider profit,Organization profit,Call started,Call answered,Call type,Call disposition,Duration,Cost,Profit,Flow,Application,Organization,User,Service provider,Channel prefix,Channel name,Caller ID
0721*999,0033141057911,0.142233,-0.142233,0,2024-10-04 12:29:33,2024-10-04 12:29:34,out,ANSWERED,251,0,0.142233,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.013033,-0.013033,0,2024-10-04 16:36:50,2024-10-04 16:36:51,out,ANSWERED,23,0,0.013033,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.018133,-0.018133,0,2024-10-05 08:20:39,2024-10-05 08:20:40,out,ANSWERED,32,0,0.018133,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.0085,-0.0085,0,2024-10-05 15:41:22,2024-10-05 15:41:23,out,ANSWERED,15,0,0.0085,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.0153,-0.0153,0,2024-10-05 16:14:43,2024-10-05 16:14:44,out,ANSWERED,27,0,0.0153,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.010767,-0.010767,0,2024-10-05 16:39:29,2024-10-05 16:39:30,out,ANSWERED,19,0,0.010767,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.0136,-0.0136,0,2024-10-05 18:39:22,2024-10-05 18:39:23,out,ANSWERED,24,0,0.0136,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.005667,-0.005667,0,2024-10-06 02:56:37,2024-10-06 02:56:38,out,ANSWERED,10,0,0.005667,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.007933,-0.007933,0,2024-10-06 11:31:11,2024-10-06 11:31:12,out,ANSWERED,14,0,0.007933,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,017642135610,0.005813,-0.005813,0,2024-10-06 16:21:17,2024-10-06 16:21:36,out,ANSWERED,32,0,0.005813,out,Dial,Lindenberg,Hotel,SIPNow,017642135610,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,004916098547861,0.000363,-0.000363,0,2024-10-06 16:36:59,2024-10-06 16:37:21,out,ANSWERED,2,0,0.000363,out,Dial,Lindenberg,Hotel,SIPNow,004916098547861,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.268033,-0.268033,0,2024-10-07 07:31:21,2024-10-07 07:31:22,out,ANSWERED,473,0,0.268033,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057912,0.017,-0.017,0,2024-10-07 09:21:57,2024-10-07 09:21:59,out,ANSWERED,30,0,0.017,out,Dial,Lindenberg,Hotel,SIPNow,0033141057912,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.158667,-0.158667,0,2024-10-07 09:29:43,2024-10-07 09:29:44,out,ANSWERED,280,0,0.158667,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.126933,-0.126933,0,2024-10-07 13:07:50,2024-10-07 13:07:51,out,ANSWERED,224,0,0.126933,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.519634,-0.519634,0,2024-10-08 09:54:32,2024-10-08 09:54:34,out,ANSWERED,917,0,0.519634,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.1632,-0.1632,0,2024-10-08 14:27:04,2024-10-08 14:27:05,out,ANSWERED,288,0,0.1632,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,03088591031,0.000667,-0.000667,0,2024-10-08 14:35:29,2024-10-08 14:35:31,out,ANSWERED,4,0,0.000667,out,Dial,Lindenberg,Hotel,SIPNow,03088591031,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,03088591031,0.000333,-0.000333,0,2024-10-08 14:36:05,2024-10-08 14:36:07,out,ANSWERED,2,0,0.000333,out,Dial,Lindenberg,Hotel,SIPNow,03088591031,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057999,0.2261,-0.2261,0,2024-10-09 08:26:32,2024-10-09 08:26:35,out,ANSWERED,399,0,0.2261,out,Dial,Lindenberg,Hotel,SIPNow,0033141057999,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057999,0.619934,-0.619934,0,2024-10-09 08:48:41,2024-10-09 08:48:44,out,ANSWERED,1094,0,0.619934,out,Dial,Lindenberg,Hotel,SIPNow,0033141057999,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.088967,-0.088967,0,2024-10-09 11:32:30,2024-10-09 11:32:31,out,ANSWERED,157,0,0.088967,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057999,0.795034,-0.795034,0,2024-10-09 11:57:31,2024-10-09 11:57:34,out,ANSWERED,1403,0,0.795034,out,Dial,Lindenberg,Hotel,SIPNow,0033141057999,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.2142,-0.2142,0,2024-10-09 13:22:37,2024-10-09 13:22:38,out,ANSWERED,378,0,0.2142,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,01797070041,0.011627,-0.011627,0,2024-10-09 13:34:56,2024-10-09 13:35:03,out,ANSWERED,64,0,0.011627,out,Dial,Lindenberg,Hotel,SIPNow,01797070041,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.354167,-0.354167,0,2024-10-09 14:01:40,2024-10-09 14:01:41,out,ANSWERED,625,0,0.354167,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057912,0.133167,-0.133167,0,2024-10-09 15:46:40,2024-10-09 15:46:42,out,ANSWERED,235,0,0.133167,out,Dial,Lindenberg,Hotel,SIPNow,0033141057912,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,01734824985,0.003815,-0.003815,0,2024-10-09 16:55:38,2024-10-09 16:55:48,out,ANSWERED,21,0,0.003815,out,Dial,Lindenberg,Hotel,SIPNow,01734824985,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.007367,-0.007367,0,2024-10-09 17:29:33,2024-10-09 17:29:34,out,ANSWERED,13,0,0.007367,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.014733,-0.014733,0,2024-10-09 18:32:45,2024-10-09 18:32:47,out,ANSWERED,26,0,0.014733,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,015254074771,0.003452,-0.003452,0,2024-10-09 20:34:40,2024-10-09 20:34:48,out,ANSWERED,19,0,0.003452,out,Dial,Lindenberg,Hotel,SIPNow,015254074771,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,015168649529,0.032518,-0.032518,0,2024-10-10 14:07:16,2024-10-10 14:07:23,out,ANSWERED,179,0,0.032518,out,Dial,Lindenberg,Hotel,SIPNow,015168649529,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,00491733456724,0.017077,-0.017077,0,2024-10-10 16:24:43,2024-10-10 16:24:54,out,ANSWERED,94,0,0.017077,out,Dial,Lindenberg,Hotel,SIPNow,00491733456724,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.0068,-0.0068,0,2024-10-10 16:29:06,2024-10-10 16:29:07,out,ANSWERED,12,0,0.0068,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,015112215252,0.000545,-0.000545,0,2024-10-11 06:56:33,2024-10-11 06:56:52,out,ANSWERED,3,0,0.000545,out,Dial,Lindenberg,Hotel,SIPNow,015112215252,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,015112215252,0.000545,-0.000545,0,2024-10-11 06:57:14,2024-10-11 06:57:31,out,ANSWERED,3,0,0.000545,out,Dial,Lindenberg,Hotel,SIPNow,015112215252,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.053833,-0.053833,0,2024-10-11 08:29:10,2024-10-11 08:29:11,out,ANSWERED,95,0,0.053833,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,004960749147900,0.023,-0.023,0,2024-10-11 08:42:04,2024-10-11 08:42:15,out,ANSWERED,138,0,0.023,out,Dial,Lindenberg,Hotel,SIPNow,004960749147900,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.673767,-0.673767,0,2024-10-11 08:37:33,2024-10-11 08:37:34,out,ANSWERED,1189,0,0.673767,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.020967,-0.020967,0,2024-10-11 09:32:20,2024-10-11 09:32:21,out,ANSWERED,37,0,0.020967,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.109933,-0.109933,0,2024-10-11 11:54:16,2024-10-11 11:54:18,out,ANSWERED,194,0,0.109933,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.130333,-0.130333,0,2024-10-11 13:27:51,2024-10-11 13:27:52,out,ANSWERED,230,0,0.130333,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.0136,-0.0136,0,2024-10-11 16:07:59,2024-10-11 16:08:00,out,ANSWERED,24,0,0.0136,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.005667,-0.005667,0,2024-10-12 05:37:01,2024-10-12 05:37:02,out,ANSWERED,10,0,0.005667,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.000567,-0.000567,0,2024-10-12 07:39:04,2024-10-12 07:39:10,out,ANSWERED,1,0,0.000567,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.006233,-0.006233,0,2024-10-12 07:44:43,2024-10-12 07:44:44,out,ANSWERED,11,0,0.006233,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.051,-0.051,0,2024-10-12 08:58:19,2024-10-12 08:58:20,out,ANSWERED,90,0,0.051,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.0578,-0.0578,0,2024-10-12 09:00:12,2024-10-12 09:00:13,out,ANSWERED,102,0,0.0578,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,017644206291,0.005268,-0.005268,0,2024-10-12 15:15:07,2024-10-12 15:15:18,out,ANSWERED,29,0,0.005268,out,Dial,Lindenberg,Hotel,SIPNow,017644206291,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057912,0.1411,-0.1411,0,2024-10-12 15:14:15,2024-10-12 15:14:17,out,ANSWERED,249,0,0.1411,out,Dial,Lindenberg,Hotel,SIPNow,0033141057912,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057912,0.0561,-0.0561,0,2024-10-12 15:25:55,2024-10-12 15:25:57,out,ANSWERED,99,0,0.0561,out,Dial,Lindenberg,Hotel,SIPNow,0033141057912,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,01752494353,0.004905,-0.004905,0,2024-10-12 15:58:47,2024-10-12 15:58:59,out,ANSWERED,27,0,0.004905,out,Dial,Lindenberg,Hotel,SIPNow,01752494353,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.0153,-0.0153,0,2024-10-12 20:50:24,2024-10-12 20:50:25,out,ANSWERED,27,0,0.0153,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.0068,-0.0068,0,2024-10-13 09:04:08,2024-10-13 09:04:09,out,ANSWERED,12,0,0.0068,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.0085,-0.0085,0,2024-10-13 12:50:47,2024-10-13 12:50:48,out,ANSWERED,15,0,0.0085,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.0255,-0.0255,0,2024-10-13 14:02:43,2024-10-13 14:02:44,out,ANSWERED,45,0,0.0255,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,015174452608,0.000545,-0.000545,0,2024-10-13 17:42:44,2024-10-13 17:42:45,out,ANSWERED,3,0,0.000545,out,Dial,Lindenberg,Hotel,SIPNow,015174452608,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.0255,-0.0255,0,2024-10-13 18:52:03,2024-10-13 18:52:05,out,ANSWERED,45,0,0.0255,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.009633,-0.009633,0,2024-10-13 19:13:43,2024-10-13 19:13:44,out,ANSWERED,17,0,0.009633,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.0833,-0.0833,0,2024-10-14 11:10:16,2024-10-14 11:10:18,out,ANSWERED,147,0,0.0833,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.251033,-0.251033,0,2024-10-14 14:15:55,2024-10-14 14:15:57,out,ANSWERED,443,0,0.251033,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.1734,-0.1734,0,2024-10-14 15:19:35,2024-10-14 15:19:36,out,ANSWERED,306,0,0.1734,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.196633,-0.196633,0,2024-10-15 14:17:25,2024-10-15 14:17:27,out,ANSWERED,347,0,0.196633,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.038533,-0.038533,0,2024-10-15 16:10:43,2024-10-15 16:10:44,out,ANSWERED,68,0,0.038533,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,060749147900,0.0005,-0.0005,0,2024-10-15 20:50:03,2024-10-15 20:50:35,out,ANSWERED,3,0,0.0005,out,Dial,Lindenberg,Hotel,SIPNow,060749147900,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,01727664070,0.019438,-0.019438,0,2024-10-15 21:06:51,2024-10-15 21:07:07,out,ANSWERED,107,0,0.019438,out,Dial,Lindenberg,Hotel,SIPNow,01727664070,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,00491733476851,0.000182,-0.000182,0,2024-10-16 09:04:46,2024-10-16 09:04:54,out,ANSWERED,1,0,0.000182,out,Dial,Lindenberg,Hotel,SIPNow,00491733476851,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.184167,-0.184167,0,2024-10-16 10:47:46,2024-10-16 10:47:47,out,ANSWERED,325,0,0.184167,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.288434,-0.288434,0,2024-10-16 12:12:32,2024-10-16 12:12:33,out,ANSWERED,509,0,0.288434,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,004969747355000,0.0455,-0.0455,0,2024-10-16 13:15:47,2024-10-16 13:15:48,out,ANSWERED,273,0,0.0455,out,Dial,Lindenberg,Hotel,SIPNow,004969747355000,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.128633,-0.128633,0,2024-10-16 13:58:44,2024-10-16 13:58:45,out,ANSWERED,227,0,0.128633,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.122967,-0.122967,0,2024-10-17 08:47:47,2024-10-17 08:47:48,out,ANSWERED,217,0,0.122967,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.092933,-0.092933,0,2024-10-17 09:59:16,2024-10-17 09:59:17,out,ANSWERED,164,0,0.092933,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.101433,-0.101433,0,2024-10-17 14:06:37,2024-10-17 14:06:38,out,ANSWERED,179,0,0.101433,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.115033,-0.115033,0,2024-10-17 14:40:06,2024-10-17 14:40:07,out,ANSWERED,203,0,0.115033,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.1938,-0.1938,0,2024-10-17 15:10:29,2024-10-17 15:10:30,out,ANSWERED,342,0,0.1938,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.005667,-0.005667,0,2024-10-18 06:25:36,2024-10-18 06:25:37,out,ANSWERED,10,0,0.005667,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.119567,-0.119567,0,2024-10-18 11:14:53,2024-10-18 11:14:54,out,ANSWERED,211,0,0.119567,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.317334,-0.317334,0,2024-10-18 12:57:31,2024-10-18 12:57:32,out,ANSWERED,560,0,0.317334,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057912,0.056667,-0.056667,0,2024-10-18 15:50:29,2024-10-18 15:50:31,out,ANSWERED,100,0,0.056667,out,Dial,Lindenberg,Hotel,SIPNow,0033141057912,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,00436642109076,0.58,-0.58,0,2024-10-18 16:37:49,2024-10-18 16:37:53,out,ANSWERED,115,0,0.58,out,Dial,Lindenberg,Hotel,SIPNow,00436642109076,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,03020219802,0.043833,-0.043833,0,2024-10-18 17:53:44,2024-10-18 17:53:45,out,ANSWERED,263,0,0.043833,out,Dial,Lindenberg,Hotel,SIPNow,03020219802,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.005667,-0.005667,0,2024-10-20 01:28:37,2024-10-20 01:28:38,out,ANSWERED,10,0,0.005667,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.014167,-0.014167,0,2024-10-20 02:09:53,2024-10-20 02:09:54,out,ANSWERED,25,0,0.014167,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.028333,-0.028333,0,2024-10-20 13:57:38,2024-10-20 13:57:39,out,ANSWERED,50,0,0.028333,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
0721*999,0033141057911,0.1445,-0.1445,0,2024-10-21 07:19:51,2024-10-21 07:19:52,out,ANSWERED,255,0,0.1445,out,Dial,Lindenberg,Hotel,SIPNow,0033141057911,colt telecom,"Hotel 001 Hotel" <+4969506086050>
